CUSTOMERID,COUNTRY,IS_UK,IS_GERMANY,IS_FRANCE,IS_EIRE,IS_SPAIN,TOTAL_ORDERS,TOTAL_ITEMS,TOTAL_SPENT,AVG_ITEMS_PER_ORDER,AVG_REVENUE_PER_ORDER,CLV_PER_DAY,RECENCY_DAYS,CUSTOMER_LIFETIME_DAYS,RETURN_RATIO,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
17069.0,United Kingdom,true,false,false,false,false,13,1482,2655.22,9.623377,204.247692308,7.674046243,4930,345,0.071429,2010-12-01,2011-11-11
13715.0,United Kingdom,true,false,false,false,false,8,555,1053.94,5.138889,131.7425,11.455869565,5183,91,0.027778,2010-12-02,2011-03-03
17855.0,United Kingdom,true,false,false,false,false,1,197,208.97,11.588235,208.97,208.97,5274,0,0,2010-12-02,2010-12-02
17925.0,United Kingdom,true,false,false,false,false,1,72,244.08,72,244.08,244.08,5274,0,0,2010-12-02,2010-12-02
13941.0,United Kingdom,true,false,false,false,false,7,2307,4912.41,49.085106,701.772857143,13.955710227,4923,351,0.042553,2010-12-02,2011-11-18
17017.0,United Kingdom,true,false,false,false,false,27,6613,8574.11,24.675373,317.55962963,23.110808625,4904,370,0.059701,2010-12-02,2011-12-07
12471.0,Germany,false,true,false,false,false,49,7965,18740.92,15,382.467755102,50.514609164,4904,370,0.13371,2010-12-02,2011-12-07
15658.0,United Kingdom,true,false,false,false,false,8,232,958.9,4.142857,119.8625,5.23989071,5092,182,0.142857,2010-12-02,2011-06-02
14388.0,United Kingdom,true,false,false,false,false,10,1933,3172.04,10.120419,317.204,8.690520548,4910,364,0.026178,2010-12-02,2011-12-01
18041.0,United Kingdom,true,false,false,false,false,22,3810,4161.14,8.037975,189.142727273,11.494861878,4913,361,0.004219,2010-12-02,2011-11-28
13305.0,United Kingdom,true,false,false,false,false,10,1232,2000.86,15.209877,200.086,5.422384824,4906,368,0,2010-12-02,2011-12-05
15363.0,United Kingdom,true,false,false,false,false,2,143,318.05,8.411765,159.025,2.409469697,5143,131,0.058824,2010-12-02,2011-04-12
15544.0,United Kingdom,true,false,false,false,false,11,3105,3542.51,11.896552,322.046363636,9.705506849,4910,364,0.007663,2010-12-02,2011-12-01
17381.0,United Kingdom,true,false,false,false,false,30,25646,20272.43,233.145455,675.747666667,55.54090411,4910,364,0.009091,2010-12-02,2011-12-01
14180.0,United Kingdom,true,false,false,false,false,31,710,4640.77,2.862903,149.702258065,12.784490358,4912,362,0.032258,2010-12-02,2011-11-29
17235.0,United Kingdom,true,false,false,false,false,2,224,550.06,7.724138,275.03,1.580632184,4927,347,0,2010-12-02,2011-11-14
16781.0,United Kingdom,true,false,false,false,false,2,111,294.65,5.842105,147.325,36.83125,5267,7,0.105263,2010-12-02,2010-12-09
17547.0,United Kingdom,true,false,false,false,false,1,-4,-11.8,-2,-11.8,-11.8,5274,0,1,2010-12-02,2010-12-02
13491.0,United Kingdom,true,false,false,false,false,10,903,1215.82,10.5,121.582,3.775838509,4953,321,0,2010-12-02,2011-10-19
16186.0,United Kingdom,true,false,false,false,false,13,3008,3991.94,13.73516,307.072307692,11.373048433,4924,350,0.004566,2010-12-02,2011-11-17
17685.0,United Kingdom,true,false,false,false,false,7,1956,3191.53,15.046154,455.932857143,8.939859944,4918,356,0,2010-12-02,2011-11-23
15823.0,United Kingdom,true,false,false,false,false,2,-283,-840.76,-16.647059,-420.38,-23.354444444,5239,35,0.941176,2010-12-02,2011-01-06
15640.0,United Kingdom,true,false,false,false,false,17,6572,12433.34,13.276768,731.372941176,33.694688347,4906,368,0.022222,2010-12-02,2011-12-05
16770.0,United Kingdom,true,false,false,false,false,6,452,744.9,3.09589,124.15,2.357278481,4959,315,0.006849,2010-12-02,2011-10-13
17412.0,United Kingdom,true,false,false,false,false,7,738,1258.06,11.181818,179.722857143,3.390997305,4904,370,0,2010-12-02,2011-12-07
12971.0,United Kingdom,true,false,false,false,false,89,9203,10930.26,29.87987,122.811910112,29.541243243,4905,369,0.00974,2010-12-02,2011-12-06
14443.0,United Kingdom,true,false,false,false,false,7,931,1400.88,9.5,200.125714286,4.37775,4955,319,0.05102,2010-12-02,2011-10-17
14156.0,EIRE,false,false,false,true,false,66,57025,113384.14,40.158451,1717.941515152,311.49489011,4911,363,0.014085,2010-12-02,2011-11-30
17757.0,United Kingdom,true,false,false,false,false,31,3316,5585.49,4.469003,180.177096774,15.014758065,4903,371,0.001348,2010-12-02,2011-12-08
13798.0,United Kingdom,true,false,false,false,false,63,23514,36351.42,53.562642,577.006666667,97.718870968,4903,371,0.205011,2010-12-02,2011-12-08
16754.0,United Kingdom,true,false,false,false,false,1,4280,2002.4,2140,2002.4,2002.4,5274,0,0,2010-12-02,2010-12-02
16634.0,United Kingdom,true,false,false,false,false,2,82,217.9,9.111111,108.95,1.443046358,5124,150,0,2010-12-02,2011-05-01
14576.0,United Kingdom,true,false,false,false,false,1,12,35.4,12,35.4,35.4,5274,0,0,2010-12-02,2010-12-02
13145.0,United Kingdom,true,false,false,false,false,5,142,614.77,20.285714,122.954,1.840628743,4941,333,0.142857,2010-12-02,2011-10-31
14395.0,United Kingdom,true,false,false,false,false,12,1689,3471.91,4.784703,289.325833333,9.358247978,4904,370,0.008499,2010-12-02,2011-12-07
14865.0,United Kingdom,true,false,false,false,false,2,108,52.2,27,26.1,0.1426229508,4909,365,0,2010-12-02,2011-12-02
16244.0,United Kingdom,true,false,false,false,false,2,855,1522.75,9.395604,761.375,9.399691358,5113,161,0,2010-12-02,2011-05-12
15111.0,United Kingdom,true,false,false,false,false,3,710,1567.48,8.452381,522.493333333,4.556627907,4931,343,0,2010-12-02,2011-11-10
17581.0,United Kingdom,true,false,false,false,false,31,5861,10736.11,12.966814,346.326129032,28.783136729,4902,372,0.026549,2010-12-02,2011-12-09
14829.0,United Kingdom,true,false,false,false,false,6,414,644.65,9.2,107.441666667,1.873982558,4931,343,0.066667,2010-12-02,2011-11-10
14031.0,United Kingdom,true,false,false,false,false,23,5370,14634.64,20.813953,636.288695652,39.985355191,4909,365,0.031008,2010-12-02,2011-12-02
13402.0,United Kingdom,true,false,false,false,false,2,479,621.23,12.282051,310.615,2.525325203,5029,245,0,2010-12-02,2011-08-04
16150.0,United Kingdom,true,false,false,false,false,10,1004,1906.07,7.382353,190.607,5.689761194,4940,334,0.139706,2010-12-02,2011-11-01
17552.0,United Kingdom,true,false,false,false,false,6,708,909.96,13.882353,151.66,2.749123867,4944,330,0.039216,2010-12-02,2011-10-28
15240.0,United Kingdom,true,false,false,false,false,7,1361,1685.57,16.39759,240.795714286,5.138932927,4946,327,0.060241,2010-12-03,2011-10-26
18225.0,United Kingdom,true,false,false,false,false,17,3206,5361.02,11.20979,315.354117647,14.528509485,4905,368,0.052448,2010-12-03,2011-12-06
13370.0,United Kingdom,true,false,false,false,false,2,336,721.32,7.636364,360.66,120.22,5268,5,0.113636,2010-12-03,2010-12-08
16883.0,United Kingdom,true,false,false,false,false,2,104,276.73,2.736842,138.365,1.495837838,5089,184,0,2010-12-03,2011-06-05
13520.0,Switzerland,false,false,false,false,false,8,1642,3487.75,17.284211,435.96875,11.107484076,4960,313,0.021053,2010-12-03,2011-10-12
12841.0,United Kingdom,true,false,false,false,false,26,2683,3876.4,6.111617,149.092307692,10.533695652,4906,367,0.04328,2010-12-03,2011-12-05
16905.0,United Kingdom,true,false,false,false,false,8,1407,3085.48,6.732057,385.685,8.407302452,4907,366,0.004785,2010-12-03,2011-12-04
16891.0,United Kingdom,true,false,false,false,false,5,283,809.7,1.394089,161.94,2.182479784,4903,370,0,2010-12-03,2011-12-08
14680.0,United Kingdom,true,false,false,false,false,23,12474,26932.34,38.98125,1170.971304348,77.61481268,4927,346,0.19375,2010-12-03,2011-11-14
17884.0,United Kingdom,true,false,false,false,false,4,854,717.45,7.299145,179.3625,1.944308943,4905,368,0,2010-12-03,2011-12-06
12557.0,Spain,false,false,false,false,true,5,4384,11990.96,132.848485,2398.192,33.68247191,4918,355,0,2010-12-03,2011-11-23
13013.0,United Kingdom,true,false,false,false,false,15,2217,4786.99,9.986486,319.132666667,12.902938005,4903,370,0.013514,2010-12-03,2011-12-08
14210.0,United Kingdom,true,false,false,false,false,7,759,1900.89,7.368932,271.555714286,6.764733096,4993,280,0.009709,2010-12-03,2011-09-09
12600.0,Germany,false,true,false,false,false,11,773,2581.04,11.892308,234.64,7.503023256,4930,343,0.015385,2010-12-03,2011-11-11
16013.0,United Kingdom,true,false,false,false,false,54,13845,33366.25,91.688742,617.893518519,90.423441734,4905,368,0.07947,2010-12-03,2011-12-06
16926.0,United Kingdom,true,false,false,false,false,1,35,230.25,2.5,230.25,230.25,5273,0,0,2010-12-03,2010-12-03
12682.0,France,false,false,true,false,false,31,5575,12288.22,10.619048,396.394193548,33.301409214,4905,368,0,2010-12-03,2011-12-06
14723.0,United Kingdom,true,false,false,false,false,6,695,1158.3,2.5,193.05,3.199723757,4912,361,0,2010-12-03,2011-11-29
17954.0,United Kingdom,true,false,false,false,false,16,2229,2295.37,4.558282,143.460625,6.254414169,4907,366,0.00818,2010-12-03,2011-12-04
17819.0,United Kingdom,true,false,false,false,false,8,1027,3661.07,20.959184,457.63375,12.163023256,4973,300,0.020408,2010-12-03,2011-09-29
16140.0,United Kingdom,true,false,false,false,false,4,727,703.77,19.648649,175.9425,2.19928125,4954,319,0.054054,2010-12-03,2011-10-18
17198.0,United Kingdom,true,false,false,false,false,3,357,692.22,3.71875,230.74,1.983438395,4925,348,0,2010-12-03,2011-11-16
17238.0,United Kingdom,true,false,false,false,false,17,1822,3744.65,3.219081,220.273529412,10.120675676,4904,369,0,2010-12-03,2011-12-07
15769.0,United Kingdom,true,false,false,false,false,29,27660,51823.72,188.163265,1787.024827586,141.982794521,4909,364,0.115646,2010-12-03,2011-12-02
12725.0,Italy,false,false,false,false,false,1,164,427.8,6.833333,427.8,427.8,5273,0,0,2010-12-03,2010-12-03
12395.0,Belgium,false,false,false,false,false,15,2113,2998.28,13.289308,199.885333333,8.398543417,4917,356,0.018868,2010-12-03,2011-11-24
13081.0,United Kingdom,true,false,false,false,false,21,19021,27964.48,17.927427,1331.641904762,75.375956873,4903,370,0.031103,2010-12-03,2011-12-08
17243.0,United Kingdom,true,false,false,false,false,30,3362,8628.55,8.260442,287.618333333,23.383604336,4903,368,0.017199,2010-12-05,2011-12-08
15465.0,United Kingdom,true,false,false,false,false,24,1217,6945.02,11.701923,289.375833333,19.786381766,4921,350,0.067308,2010-12-05,2011-11-20
15708.0,United Kingdom,true,false,false,false,false,11,1258,3329.72,4.23569,302.701818182,10.090060606,4942,329,0.030303,2010-12-05,2011-10-30
16033.0,United Kingdom,true,false,false,false,false,27,3516,8727.61,3.052083,323.244814815,23.911260274,4907,364,0.013021,2010-12-05,2011-12-04
13838.0,United Kingdom,true,false,false,false,false,4,263,691.73,1.511494,172.9325,1.895150685,4907,364,0,2010-12-05,2011-12-04
15351.0,United Kingdom,true,false,false,false,false,10,732,1862.14,3.141631,186.214,5.20150838,4914,357,0.034335,2010-12-05,2011-11-27
18055.0,United Kingdom,true,false,false,false,false,11,2450,6752.14,6.749311,613.830909091,18.600936639,4909,362,0.008264,2010-12-05,2011-12-02
13069.0,United Kingdom,true,false,false,false,false,27,5466,3717.82,11.629787,137.697037037,10.048162162,4902,369,0.095745,2010-12-05,2011-12-09
16931.0,United Kingdom,true,false,false,false,false,21,3158,4604.22,3.516704,219.248571429,12.61430137,4907,364,0,2010-12-05,2011-12-04
13269.0,United Kingdom,true,false,false,false,false,17,3509,5315.92,10.965625,312.701176471,14.406287263,4903,368,0.0125,2010-12-05,2011-12-08
14813.0,United Kingdom,true,false,false,false,false,2,67,155.43,2.233333,77.715,155.43,5271,0,0,2010-12-05,2010-12-05
12567.0,France,false,false,true,false,false,11,4089,9114.94,8.831533,828.630909091,26.192356322,4924,347,0.036717,2010-12-05,2011-11-17
15332.0,Lithuania,false,false,false,false,false,4,652,1661.06,18.628571,415.265,415.265,5268,3,0,2010-12-05,2010-12-08
14810.0,United Kingdom,true,false,false,false,false,11,1016,2087.88,3.984314,189.807272727,6.326909091,4942,329,0,2010-12-05,2011-10-30
16353.0,United Kingdom,true,false,false,false,false,23,2006,6675.71,21.340426,290.24826087,18.189945504,4905,366,0,2010-12-05,2011-12-06
13831.0,United Kingdom,true,false,false,false,false,6,745,2202.99,10.067568,367.165,6.223135593,4918,353,0,2010-12-05,2011-11-23
15716.0,United Kingdom,true,false,false,false,false,4,744,1118.81,6.305085,279.7025,4.972488889,5047,224,0,2010-12-05,2011-07-17
18156.0,United Kingdom,true,false,false,false,false,2,301,734.94,2.15,367.47,2.052905028,4914,357,0,2010-12-05,2011-11-27
16983.0,United Kingdom,true,false,false,false,false,8,1366,1920.2,9.167785,240.025,5.363687151,4914,357,0.006711,2010-12-05,2011-11-27
17211.0,United Kingdom,true,false,false,false,false,9,1310,2299.67,6.150235,255.518888889,6.685087209,4928,343,0.00939,2010-12-05,2011-11-13
15880.0,United Kingdom,true,false,false,false,false,2,187,313.28,1.764151,156.64,313.28,5271,0,0.009434,2010-12-05,2010-12-05
16718.0,United Kingdom,true,false,false,false,false,1,413,623.75,9.177778,623.75,623.75,5271,0,0,2010-12-05,2010-12-05
15808.0,United Kingdom,true,false,false,false,false,5,1341,3724.77,6.385714,744.954,58.19953125,5208,63,0.009524,2010-12-05,2011-02-06
16393.0,United Kingdom,true,false,false,false,false,20,1529,2941.05,4.27095,147.0525,7.991983696,4904,367,0.078212,2010-12-05,2011-12-07
14161.0,United Kingdom,true,false,false,false,false,3,455,1110.52,4.212963,370.173333333,7.164645161,5117,154,0,2010-12-05,2011-05-08
16402.0,United Kingdom,true,false,false,false,false,2,149,299.6,2.483333,149.8,2.826415094,5166,105,0,2010-12-05,2011-03-20
15023.0,United Kingdom,true,false,false,false,false,12,2863,6763.16,5.085258,563.596666667,18.428228883,4905,366,0.001776,2010-12-05,2011-12-06
15894.0,United Kingdom,true,false,false,false,false,2,168,263.55,4.097561,131.775,2.252564103,5155,116,0,2010-12-05,2011-03-31
15867.0,United Kingdom,true,false,false,false,false,16,2052,3797.79,4.431965,237.361875,10.40490411,4907,364,0.00432,2010-12-05,2011-12-04
15889.0,United Kingdom,true,false,false,false,false,2,215,446.87,2.311828,223.435,2.08817757,5058,213,0,2010-12-05,2011-07-06
16143.0,United Kingdom,true,false,false,false,false,7,917,2419.84,7.771186,345.691428571,6.593569482,4905,366,0.008475,2010-12-05,2011-12-06
12747.0,United Kingdom,true,false,false,false,false,11,1275,4196.01,12.378641,381.455454545,11.402201087,4904,367,0,2010-12-05,2011-12-07
15502.0,United Kingdom,true,false,false,false,false,23,3823,5541.46,15.170635,240.933043478,15.609746479,4917,354,0.154762,2010-12-05,2011-11-24
12763.0,Japan,false,false,false,false,false,2,316,494.08,17.555556,247.04,2.129655172,5040,231,0,2010-12-05,2011-07-24
14081.0,United Kingdom,true,false,false,false,false,4,593,904.67,3.801282,226.1675,8.783203883,5169,102,0.019231,2010-12-05,2011-03-17
13579.0,United Kingdom,true,false,false,false,false,2,176,467.04,7.652174,233.52,1.311910112,4916,355,0,2010-12-05,2011-11-25
13174.0,United Kingdom,true,false,false,false,false,3,1395,2817.03,4.442675,939.01,7.957711864,4918,353,0,2010-12-05,2011-11-23
13652.0,United Kingdom,true,false,false,false,false,3,578,1095.08,9.174603,365.026666667,3.379876543,4947,323,0,2010-12-06,2011-10-25
12586.0,Italy,false,false,false,false,false,2,77,179.94,6.416667,89.97,0.5111931818,4919,351,0.083333,2010-12-06,2011-11-22
16161.0,United Kingdom,true,false,false,false,false,26,2506,5352.97,4.992032,205.883461538,14.54611413,4903,367,0.055777,2010-12-06,2011-12-08
16858.0,United Kingdom,true,false,false,false,false,2,83,345.89,6.384615,172.945,115.296666667,5268,2,0.230769,2010-12-06,2010-12-08
17787.0,United Kingdom,true,false,false,false,false,4,910,1865.19,6.791045,466.2975,8.478136364,5054,219,0,2010-12-03,2011-07-10
18109.0,United Kingdom,true,false,false,false,false,31,4219,7925.32,9.292952,255.655483871,21.477831978,4903,368,0.022026,2010-12-05,2011-12-08
17062.0,United Kingdom,true,false,false,false,false,5,428,534.47,6.028169,106.894,9.376666667,5215,56,0.014085,2010-12-05,2011-01-30
17796.0,United Kingdom,true,false,false,false,false,4,178,697.9,2.170732,174.475,2.114848485,4942,329,0,2010-12-05,2011-10-30
15570.0,United Kingdom,true,false,false,false,false,13,2058,4109.97,6.236364,316.151538462,11.322231405,4909,362,0.021212,2010-12-05,2011-12-02
17402.0,United Kingdom,true,false,false,false,false,13,701,2633.85,11.881356,202.603846154,7.196311475,4906,365,0,2010-12-05,2011-12-05
12647.0,Germany,false,true,false,false,false,13,1420,3669.92,11.09375,282.301538462,10.545747126,4924,347,0.046875,2010-12-05,2011-11-17
15953.0,United Kingdom,true,false,false,false,false,10,885,1634.53,8.592233,163.453,4.604309859,4917,354,0.048544,2010-12-05,2011-11-24
17965.0,United Kingdom,true,false,false,false,false,14,1556,2622.57,4.729483,187.326428571,7.875585586,4939,332,0,2010-12-05,2011-11-02
17428.0,United Kingdom,true,false,false,false,false,33,9435,17078.45,27.507289,517.528787879,46.283062331,4902,368,0.043732,2010-12-06,2011-12-09
14748.0,United Kingdom,true,false,false,false,false,6,1192,1311.79,12.956522,218.631666667,3.858205882,4931,339,0.032609,2010-12-06,2011-11-10
16638.0,United Kingdom,true,false,false,false,false,11,1254,1676.47,13.2,152.406363636,4.831325648,4924,346,0.010526,2010-12-06,2011-11-17
17674.0,United Kingdom,true,false,false,false,false,2,672,551.04,24.888889,275.52,1.867932203,4976,294,0,2010-12-06,2011-09-26
13094.0,United Kingdom,true,false,false,false,false,16,1542,1708.86,51.4,106.80375,4.910517241,4923,347,0.2,2010-12-06,2011-11-18
15899.0,United Kingdom,true,false,false,false,false,1,39,56.25,9.75,56.25,56.25,5270,0,0,2010-12-06,2010-12-06
15898.0,United Kingdom,true,false,false,false,false,6,568,1384.68,6.528736,230.78,3.762717391,4903,367,0.011494,2010-12-06,2011-12-08
17691.0,United Kingdom,true,false,false,false,false,2,134,290.4,7.052632,145.2,26.4,5260,10,0,2010-12-06,2010-12-16
15860.0,United Kingdom,true,false,false,false,false,8,440,977.21,3.098592,122.15125,2.970243161,4942,328,0,2010-12-06,2011-10-30
14189.0,United Kingdom,true,false,false,false,false,24,3919,4604.31,14.148014,191.84625,12.545803815,4904,366,0.043321,2010-12-06,2011-12-07
15304.0,United Kingdom,true,false,false,false,false,10,100,680.3,3.846154,68.03,2.201618123,4962,308,0.115385,2010-12-06,2011-10-10
12474.0,Germany,false,true,false,false,false,30,4764,7116.47,10.424508,237.215666667,20.217244318,4919,351,0.07221,2010-12-06,2011-11-22
16719.0,United Kingdom,true,false,false,false,false,8,1202,1773.92,5.921182,221.74,4.996957746,4916,354,0.009852,2010-12-06,2011-11-25
16898.0,United Kingdom,true,false,false,false,false,4,386,444.46,2.368098,111.115,1.295801749,4928,342,0.006135,2010-12-06,2011-11-13
14825.0,United Kingdom,true,false,false,false,false,12,991,2226.91,8.190083,185.575833333,6.084453552,4905,365,0,2010-12-06,2011-12-06
18113.0,United Kingdom,true,false,false,false,false,1,72,76.32,72,76.32,76.32,5270,0,0,2010-12-06,2010-12-06
15078.0,United Kingdom,true,false,false,false,false,38,5069,9623.35,11.239468,253.246052632,26.583839779,4909,361,0.02439,2010-12-06,2011-12-02
17860.0,United Kingdom,true,false,false,false,false,1,104,252.8,1.793103,252.8,252.8,5270,0,0,2010-12-06,2010-12-06
13155.0,United Kingdom,true,false,false,false,false,4,497,971.76,5.847059,242.94,2.892142857,4935,335,0,2010-12-06,2011-11-06
17259.0,United Kingdom,true,false,false,false,false,2,410,603.37,3.306452,301.685,2.730180995,5050,220,0,2010-12-06,2011-07-14
